"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RP11-195F19.51",8.14756517036272e-32,0.813665569743443,0.53,0.279,1.59749310295302e-27,"3","RP11-195F19.5"
"RP11-343C2.111",8.20736979550098e-32,0.352433124525625,0.649,0.353,1.60921899580388e-27,"3","RP11-343C2.11"
"IFI61",8.25782401913855e-32,0.902086164928481,0.51,0.255,1.6191115554325e-27,"3","IFI6"
"COPB11",8.32354137416013e-32,0.534254423914855,0.589,0.317,1.63199675723158e-27,"3","COPB1"
"LARP71",8.3552130205632e-32,0.707173282692957,0.613,0.333,1.63820661694183e-27,"3","LARP7"
"NOD11",8.48614948039609e-32,0.556213680859213,0.756,0.419,1.66387932862126e-27,"3","NOD1"
"KBTBD6",8.65591396934627e-32,0.322615654005987,0.53,0.268,1.69716505196972e-27,"3","KBTBD6"
"CTTNBP21",9.15460896570639e-32,0.321720652131822,0.76,0.445,1.79494417990605e-27,"3","CTTNBP2"
"PDLIM7",9.32428224205093e-32,0.271751624744231,0.72,0.395,1.82821201919892e-27,"3","PDLIM7"
"RRP121",9.37588843338343e-32,0.31668378249767,0.843,0.492,1.83833044513349e-27,"3","RRP12"
"STK251",9.48762966954801e-32,0.604118321095249,0.603,0.328,1.86023954930828e-27,"3","STK25"
"RIC8A1",9.65165158210061e-32,0.371107900437159,0.724,0.406,1.89239932570247e-27,"3","RIC8A"
"FAM92A11",9.78249051444403e-32,0.905601406505143,0.454,0.216,1.91805291516704e-27,"3","FAM92A1"
"CLK11",9.91352976875858e-32,0.758645746071271,0.607,0.325,1.94374578176049e-27,"3","CLK1"
"COPB21",1.00219878769347e-31,0.287067498630768,0.669,0.36,1.96501116303058e-27,"3","COPB2"
"C1D1",1.00394020454644e-31,0.621658577445289,0.552,0.287,1.9684255590542e-27,"3","C1D"
"GLDN",1.00409222540581e-31,0.343312392330851,0.581,0.31,1.96872362635317e-27,"3","GLDN"
"PIDD1",1.01261480663972e-31,0.304259053305398,0.766,0.438,1.98543385137849e-27,"3","PIDD1"
"CTNS1",1.03206070385611e-31,0.373229998952404,0.75,0.418,2.02356142205067e-27,"3","CTNS"
"TMEM189-UBE2V1",1.03208436910824e-31,0.258392286116489,0.891,0.535,2.02360782251053e-27,"3","TMEM189-UBE2V1"
"NSDHL1",1.03425994167796e-31,0.492463207159349,0.56,0.294,2.02787346764798e-27,"3","NSDHL"
"KIF151",1.0477556951152e-31,0.259807246056722,0.756,0.436,2.05433459141237e-27,"3","KIF15"
"ZNF3331",1.06345154306789e-31,0.570140448180065,0.627,0.349,2.08510944049321e-27,"3","ZNF333"
"IFT88",1.07210809959456e-31,0.304637511045478,0.619,0.334,2.10208235087505e-27,"3","IFT88"
"NAA201",1.07725393591633e-31,0.578299543558095,0.522,0.263,2.11217179215115e-27,"3","NAA20"
"TRMT131",1.08762829064044e-31,0.52914958594449,0.542,0.275,2.13251278945871e-27,"3","TRMT13"
"CDC42EP31",1.08828202135231e-31,0.279624651906723,0.893,0.502,2.13379455926548e-27,"3","CDC42EP3"
"CPNE31",1.10781491502075e-31,0.711139417204958,0.605,0.338,2.17209270388119e-27,"3","CPNE3"
"RP11-529K1.31",1.10936203259115e-31,0.540331314511506,0.694,0.393,2.17512613730147e-27,"3","RP11-529K1.3"
"BRIP11",1.12181311709392e-31,0.264130230622591,0.76,0.434,2.19953897868605e-27,"3","BRIP1"
"NUP210",1.1426824411255e-31,0.275400679069619,0.933,0.564,2.24045746231478e-27,"3","NUP210"
"ZNF6301",1.14693170537652e-31,0.499703417729554,0.575,0.302,2.24878899473175e-27,"3","ZNF630"
"MIGA21",1.1583024476469e-31,0.521198578337787,0.694,0.388,2.27108360910128e-27,"3","MIGA2"
"RALA1",1.15907805033848e-31,0.262144254125794,0.754,0.441,2.27260433329867e-27,"3","RALA"
"MTHFS",1.19675744526766e-31,0.442868233876215,0.575,0.305,2.34648232293629e-27,"3","MTHFS"
"TBL21",1.19867948839365e-31,0.471514432325407,0.669,0.371,2.35025087289343e-27,"3","TBL2"
"PPP6R11",1.20331306695772e-31,0.324897690764637,0.786,0.456,2.359335930384e-27,"3","PPP6R1"
"ZNF31",1.21043319743349e-31,0.326583020475962,0.692,0.39,2.37329637020785e-27,"3","ZNF3"
"ZBTB101",1.22268489852469e-31,0.512147798518035,0.611,0.328,2.39731828053735e-27,"3","ZBTB10"
"ESR21",1.22274015414624e-31,0.414243974996107,0.944,0.555,2.39742662023453e-27,"3","ESR2"
"SGSM31",1.22291017152193e-31,0.583851978969058,0.645,0.358,2.39775997330305e-27,"3","SGSM3"
"METTL181",1.24154129389554e-31,0.899261548032701,0.512,0.256,2.43429001494099e-27,"3","METTL18"
"ANKS31",1.25017240595879e-31,0.493172209217382,0.657,0.366,2.4512130363634e-27,"3","ANKS3"
"RBM181",1.25683552810591e-31,0.482125340855235,0.534,0.271,2.46427741995725e-27,"3","RBM18"
"PPFIBP21",1.30796797993578e-31,0.349157140090867,0.927,0.559,2.56453281826008e-27,"3","PPFIBP2"
"STOML11",1.32155525819893e-31,0.464509167951022,0.746,0.425,2.59117339475064e-27,"3","STOML1"
"CCAR11",1.33529724693113e-31,0.421475062124746,0.621,0.333,2.61811731205786e-27,"3","CCAR1"
"NDRG2",1.3409334793474e-31,0.328100564581375,0.599,0.322,2.62916827295645e-27,"3","NDRG2"
"MCM51",1.34928254755898e-31,0.469738956123418,0.758,0.423,2.64553829099889e-27,"3","MCM5"
"USP481",1.35690464785004e-31,0.32680443579614,0.923,0.54,2.66048294303958e-27,"3","USP48"
"SNAPC51",1.36191936686224e-31,0.837176856793829,0.512,0.255,2.67031530260679e-27,"3","SNAPC5"
"ZNF5271",1.36745636073297e-31,0.42261070605472,0.506,0.255,2.68117168648914e-27,"3","ZNF527"
"CEP761",1.38739838063298e-31,0.659219765192578,0.569,0.303,2.72027200490708e-27,"3","CEP76"
"CAMLG1",1.40076120662528e-31,0.68436033631351,0.609,0.326,2.74647249783018e-27,"3","CAMLG"
"GTF3C51",1.4338940287064e-31,0.589070513393038,0.661,0.364,2.81143602208465e-27,"3","GTF3C5"
"UGDH1",1.43521577855219e-31,0.576827034550111,0.639,0.344,2.81402757700728e-27,"3","UGDH"
"ATP5O1",1.43733451604367e-31,0.765346314829089,0.524,0.265,2.81818178560682e-27,"3","ATP5O"
"UBE2V11",1.44178302716917e-31,0.341129476347179,0.732,0.415,2.8269039813706e-27,"3","UBE2V1"
"FAM162A1",1.46319858705251e-31,0.399118119504477,0.671,0.366,2.86889346963386e-27,"3","FAM162A"
"FAM98B1",1.46896129527805e-31,0.701716609216139,0.508,0.26,2.88019241165167e-27,"3","FAM98B"
"RPS27L1",1.49479463739199e-31,0.64890290976238,0.562,0.295,2.93084384553447e-27,"3","RPS27L"
"ASB61",1.49670813584273e-31,0.806119276112348,0.506,0.254,2.93459564194684e-27,"3","ASB6"
"NCAPH1",1.51508664972495e-31,0.515347795820571,0.69,0.389,2.97063039411572e-27,"3","NCAPH"
"FAM104B1",1.51593168019823e-31,0.995382579328209,0.444,0.212,2.97228724536466e-27,"3","FAM104B"
"DENND2D1",1.54459317370309e-31,0.412759318261689,0.808,0.464,3.02848383567966e-27,"3","DENND2D"
"AL021546.61",1.54821887587981e-31,0.40104382507403,0.724,0.42,3.03559274993755e-27,"3","AL021546.6"
"MAT2A",1.57175901826952e-31,0.294774097651977,0.692,0.394,3.08174790712105e-27,"3","MAT2A"
"ING1",1.57188307881471e-31,0.267162240293643,0.933,0.577,3.081991152632e-27,"3","ING1"
"NAT91",1.58868047650324e-31,0.838864978452764,0.448,0.206,3.11492581027991e-27,"3","NAT9"
"KIF1BP1",1.59588356921221e-31,0.597029561499993,0.677,0.377,3.12904891415438e-27,"3","KIF1BP"
"GORAB1",1.60072956559384e-31,0.762170784810326,0.54,0.273,3.13855045925984e-27,"3","GORAB"
"VDAC11",1.61644573097416e-31,0.370966364014277,0.74,0.417,3.16936514472104e-27,"3","VDAC1"
"USP3",1.62148676785326e-31,0.278457457024126,0.893,0.54,3.17924910572989e-27,"3","USP3"
"CSTF11",1.62802178893061e-31,0.796823740682196,0.595,0.316,3.19206232155624e-27,"3","CSTF1"
"SAMD9L1",1.63030399270741e-31,0.873419647165286,0.379,0.162,3.19653703850142e-27,"3","SAMD9L"
"SYCP2L1",1.6511575602454e-31,0.482946128698545,0.637,0.353,3.23742462837316e-27,"3","SYCP2L"
"SETD41",1.67814231782392e-31,0.662124390815342,0.621,0.338,3.29033364255736e-27,"3","SETD4"
"C3orf521",1.69439890669204e-31,0.355956531966581,0.861,0.515,3.32220793635109e-27,"3","C3orf52"
"ACTR81",1.70095835768929e-31,0.798581058195441,0.466,0.222,3.33506905192139e-27,"3","ACTR8"
"PLEKHF11",1.70995259791986e-31,0.59738978864036,0.732,0.413,3.35270405874146e-27,"3","PLEKHF1"
"SERINC11",1.78262227829309e-31,0.788894144413099,0.472,0.229,3.49518750104925e-27,"3","SERINC1"
"CYB5A1",1.84327250601776e-31,0.56714066473633,0.7,0.386,3.61410440254902e-27,"3","CYB5A"
"YIF1B",1.85964147033449e-31,0.359165900329904,0.593,0.321,3.64619903088484e-27,"3","YIF1B"
"CHCHD51",1.86974837020744e-31,0.439998270093633,0.653,0.36,3.66601562946573e-27,"3","CHCHD5"
"CIB11",1.88321958153387e-31,0.476606135723499,0.712,0.394,3.69242863351346e-27,"3","CIB1"
"PSMA61",1.89226360188868e-31,0.477295200177556,0.79,0.462,3.71016124422314e-27,"3","PSMA6"
"TCTE31",1.91951963762669e-31,0.725605545110257,0.536,0.277,3.76360215349466e-27,"3","TCTE3"
"CCDC301",1.9319949845816e-31,0.2787185499049,0.728,0.408,3.78806256626914e-27,"3","CCDC30"
"COG41",1.9570923483233e-31,0.52568326039147,0.688,0.384,3.8372709673575e-27,"3","COG4"
"C8orf58",1.98414286853882e-31,0.448486947889496,0.468,0.226,3.89030892234407e-27,"3","C8orf58"
"C4orf321",2.08744281926435e-31,0.367840305789356,0.587,0.316,4.09284913573162e-27,"3","C4orf32"
"DIABLO1",2.19760494523492e-31,0.29212183440762,0.764,0.447,4.30884401612211e-27,"3","DIABLO"
"CDC45",2.23913763607641e-31,0.267298511087591,0.659,0.364,4.39027716305502e-27,"3","CDC45"
"INHBE1",2.24067619846597e-31,0.680401062481807,0.49,0.239,4.39329382233222e-27,"3","INHBE"
"SH3BP21",2.25849449722931e-31,0.331240750215394,0.865,0.492,4.4282301607175e-27,"3","SH3BP2"
"RMND5A1",2.30256496396527e-31,0.403125720295001,0.5,0.241,4.5146391248467e-27,"3","RMND5A"
"WDSUB11",2.32918307773633e-31,0.498684022404593,0.71,0.392,4.56682926051762e-27,"3","WDSUB1"
"HSPA91",2.33835248248623e-31,0.409613721381986,0.667,0.372,4.58480771241076e-27,"3","HSPA9"
"PAXIP11",2.3492842149254e-31,0.366889740169809,0.681,0.384,4.60624156020424e-27,"3","PAXIP1"
"PEX161",2.3494294456666e-31,0.265386930801297,0.661,0.366,4.6065263141185e-27,"3","PEX16"
"SF3B1",2.36824442506017e-31,0.26617058733385,0.651,0.36,4.64341684421547e-27,"3","SF3B1"
"MYL12B1",2.40980446817293e-31,0.499409740254173,0.621,0.344,4.72490362074666e-27,"3","MYL12B"
"AC003002.41",2.42386033952361e-31,0.525658746039586,0.643,0.353,4.75246296770394e-27,"3","AC003002.4"
"NUP581",2.42798383262707e-31,0.582029271563257,0.571,0.302,4.7605479006319e-27,"3","NUP58"
"OTX11",2.44180889873055e-31,0.510495960222237,0.617,0.332,4.78765470774098e-27,"3","OTX1"
"HSPA41",2.45338143415355e-31,0.312247446374106,0.78,0.455,4.81034497794487e-27,"3","HSPA4"
"GALNT51",2.46966067904954e-31,0.672104661586392,0.482,0.235,4.84226369341243e-27,"3","GALNT5"
"PARS21",2.4969304155961e-31,0.616821566316165,0.599,0.323,4.89573146585928e-27,"3","PARS2"
"CCDC1741",2.497597839904e-31,0.76585743669504,0.587,0.32,4.89704008469977e-27,"3","CCDC174"
"ADAMTS41",2.56131249370937e-31,0.419628886480387,0.611,0.33,5.02196540641597e-27,"3","ADAMTS4"
"GDF71",2.59498049873848e-31,0.600773762705514,0.552,0.287,5.08797826387653e-27,"3","GDF7"
"DCTN51",2.62527692696149e-31,0.524443573694896,0.712,0.397,5.1473804706934e-27,"3","DCTN5"
"SKA31",2.63190538075489e-31,0.634927940695735,0.558,0.288,5.16037688004611e-27,"3","SKA3"
"MRPS18C1",2.63590168110678e-31,0.897746540527395,0.524,0.268,5.16821242614606e-27,"3","MRPS18C"
"STK261",2.66182795628425e-31,0.409550658501647,0.635,0.353,5.21904607388653e-27,"3","STK26"
"GRAMD31",2.66882305139174e-31,0.322629077652277,0.863,0.505,5.23276135686378e-27,"3","GRAMD3"
"METTL51",2.71874474819044e-31,0.955335820177444,0.429,0.197,5.330642827777e-27,"3","METTL5"
"PTPN13",2.75104301965495e-31,0.3072045369423,0.915,0.537,5.39397004863747e-27,"3","PTPN1"
"RPS61",2.76035905317818e-31,0.802051871433015,0.56,0.294,5.41223599556646e-27,"3","RPS6"
"SLC25A1",2.81452964439741e-31,0.28726740610255,0.607,0.33,5.51844827377001e-27,"3","SLC25A1"
"ZNF5291",2.8308039629075e-31,0.381224219139287,0.623,0.334,5.55035733007274e-27,"3","ZNF529"
"PEBP11",2.83250560760006e-31,0.858932774593919,0.51,0.266,5.55369374482144e-27,"3","PEBP1"
"GPC21",2.83405992435077e-31,0.783473594158707,0.532,0.271,5.55674129367455e-27,"3","GPC2"
"FAM175A1",2.86954465897261e-31,0.351620022155361,0.706,0.402,5.6263162128476e-27,"3","FAM175A"
"CFAP571",2.87426242954689e-31,0.324289281133409,0.798,0.458,5.63556634561258e-27,"3","CFAP57"
"PSMC11",2.87965810345182e-31,0.943115138901615,0.411,0.182,5.64614564343799e-27,"3","PSMC1"
"USF1",2.90326485810312e-31,0.258873086058924,0.694,0.404,5.69243140728278e-27,"3","USF1"
"STPG11",2.90666586577405e-31,0.351311832463004,0.823,0.474,5.69909976302318e-27,"3","STPG1"
"PFKP1",2.92142029677257e-31,0.272207828177984,0.782,0.447,5.72802877588198e-27,"3","PFKP"
"SCAMP11",2.93253144319279e-31,0.399811763723231,0.744,0.432,5.7498144006681e-27,"3","SCAMP1"
"KIAA00401",2.94765135513017e-31,0.521454571582515,0.663,0.358,5.77946001200373e-27,"3","KIAA0040"
"MGAM2",2.9549002741333e-31,0.42292572082768,0.482,0.235,5.79367296749315e-27,"3","MGAM2"
"ERI11",2.96755899612878e-31,0.297284548083748,0.819,0.472,5.8184929237097e-27,"3","ERI1"
"NINJ21",2.97440796516479e-31,0.361222273587378,0.855,0.491,5.8319216972986e-27,"3","NINJ2"
"GTF2A21",2.99642541850817e-31,0.934650412989419,0.492,0.241,5.87509131806897e-27,"3","GTF2A2"
"THOC11",2.99789182126992e-31,0.554978161444278,0.589,0.31,5.87796649396394e-27,"3","THOC1"
"ALKBH61",3.02035632634906e-31,0.649331452901441,0.615,0.329,5.9220126490726e-27,"3","ALKBH6"
"MRPL571",3.0272832385545e-31,0.85031979823826,0.506,0.253,5.9355942458338e-27,"3","MRPL57"
"CDAN11",3.03584416706785e-31,0.257008717351121,0.54,0.279,5.95237965836993e-27,"3","CDAN1"
"NCAPH2",3.06660315193308e-31,0.313474087983499,0.673,0.377,6.01268879999519e-27,"3","NCAPH2"
"FTL1",3.09939775294939e-31,0.509412920691373,0.641,0.354,6.07698917420788e-27,"3","FTL"
"SPATS21",3.14451329259094e-31,0.315286614986843,0.879,0.512,6.16544721278305e-27,"3","SPATS2"
"COG21",3.19607563244018e-31,0.495811154198509,0.607,0.324,6.26654549252546e-27,"3","COG2"
"NANS1",3.37122443082752e-31,0.466467449715685,0.679,0.373,6.60995974152351e-27,"3","NANS"
"MORN31",3.37378710533441e-31,0.679768726643822,0.661,0.372,6.61498437742917e-27,"3","MORN3"
"ARSA1",3.37543722750926e-31,1.03300963390361,0.425,0.195,6.61821977197741e-27,"3","ARSA"
"ZNF8051",3.42917941735366e-31,0.820183398053476,0.431,0.204,6.72359208360533e-27,"3","ZNF805"
"TMEM175",3.47730003389745e-31,0.301858161811769,0.645,0.354,6.81794217646272e-27,"3","TMEM175"
"TRAK11",3.52882985339843e-31,0.470686321003555,0.996,0.6,6.91897669355831e-27,"3","TRAK1"
"TMSB10",3.54092729746276e-31,0.335731512325683,0.536,0.267,6.94269615213523e-27,"3","TMSB10"
"TIGD21",3.54711807958674e-31,0.628798867651847,0.55,0.29,6.95483441864573e-27,"3","TIGD2"
"FER",3.61525865167322e-31,0.296043062719571,0.974,0.611,7.08843763833568e-27,"3","FER"
"TMEM2631",3.64449554617468e-31,0.540336012236471,0.617,0.339,7.1457624173847e-27,"3","TMEM263"
"SLC7A61",3.6481259029659e-31,0.276550119081037,0.817,0.47,7.15288045794524e-27,"3","SLC7A6"
"BFSP21",3.66367257935851e-31,0.357595097423616,0.819,0.477,7.18336282634823e-27,"3","BFSP2"
"ATF41",3.67329332199874e-31,0.681997519169552,0.601,0.325,7.20222621644293e-27,"3","ATF4"
"RTCA1",3.71903828963972e-31,0.72153463468113,0.498,0.248,7.2919183744966e-27,"3","RTCA"
"POLE41",3.84655077602039e-31,0.720590768454792,0.577,0.313,7.54193210654317e-27,"3","POLE4"
"KHK1",3.90941276254565e-31,0.634094932936171,0.629,0.351,7.66518560352326e-27,"3","KHK"
"TRIM341",3.92063342242829e-31,0.322746469692312,0.647,0.354,7.68718595135514e-27,"3","TRIM34"
"SH3YL11",3.92285929988757e-31,0.41812118362001,0.565,0.295,7.69155022928956e-27,"3","SH3YL1"
"THEMIS21",3.92948230654567e-31,0.464184312839585,0.754,0.42,7.7045359584441e-27,"3","THEMIS2"
"NGRN1",3.96221225116246e-31,0.572578394678082,0.573,0.294,7.76870956085424e-27,"3","NGRN"
"ANKH1",3.9752363778925e-31,0.252442558553617,0.893,0.54,7.79424596613383e-27,"3","ANKH"
"SLC22A18AS1",4.05815602022571e-31,0.497427598982978,0.685,0.39,7.95682650885656e-27,"3","SLC22A18AS"
"CCNL21",4.0973907401619e-31,0.369322567662646,0.659,0.359,8.03375402423543e-27,"3","CCNL2"
"INTS21",4.1038409282247e-31,0.603288538899817,0.504,0.255,8.04640090797017e-27,"3","INTS2"
"ZKSCAN21",4.18671721051297e-31,0.776049915122689,0.532,0.275,8.20889643465277e-27,"3","ZKSCAN2"
"AF131216.11",4.19487001287371e-31,0.884692920723485,0.466,0.227,8.22488163424147e-27,"3","AF131216.1"
"SMIM11",4.27215818053141e-31,0.602625572391118,0.52,0.257,8.37642054456793e-27,"3","SMIM1"
"PES11",4.30814450918283e-31,0.449915489705868,0.667,0.367,8.44697893915478e-27,"3","PES1"
"SGO11",4.40515119131451e-31,0.358831422492811,0.69,0.392,8.63717994081035e-27,"3","SGO1"
"IREB21",4.42457924812156e-31,0.517957559050662,0.681,0.382,8.67527253179194e-27,"3","IREB2"
"SAR1A1",4.43008367696142e-31,0.396000787937547,0.708,0.405,8.68606506541825e-27,"3","SAR1A"
"HPS61",4.57524396587739e-31,0.903069859408308,0.516,0.261,8.97068084389579e-27,"3","HPS6"
"PPA11",4.57890662253573e-31,0.603684238975832,0.637,0.35,8.9778622148058e-27,"3","PPA1"
"ZNF7241",4.60075688779575e-31,0.966595269401992,0.514,0.265,9.02070402990113e-27,"3","ZNF724"
"TIMM221",4.60796503781975e-31,0.332897908771569,0.569,0.292,9.03483704965318e-27,"3","TIMM22"
"LIX1L1",4.63665152288447e-31,0.449074890406349,0.621,0.332,9.09108264091959e-27,"3","LIX1L"
"LRIF11",4.74426443779269e-31,0.614938380688871,0.637,0.347,9.30207928318014e-27,"3","LRIF1"
"TSEN151",4.77060795509289e-31,0.961246306000507,0.482,0.238,9.35373101755063e-27,"3","TSEN15"
"DHX321",4.89293774026526e-31,0.493853927534427,0.544,0.274,9.59358302733809e-27,"3","DHX32"
"KIF3A1",4.93630269804963e-31,0.422509192653738,0.611,0.33,9.67860870006591e-27,"3","KIF3A"
"ATP5E1",4.93842278371651e-31,0.742413019542061,0.577,0.301,9.68276555203297e-27,"3","ATP5E"
"PNPT11",4.96810057872513e-31,0.469907333321183,0.587,0.312,9.74095480470636e-27,"3","PNPT1"
"IZUMO41",5.00477395498671e-31,0.36985618450558,0.76,0.429,9.81286029354245e-27,"3","IZUMO4"
"TMEM1811",5.11408375893398e-31,0.336243532376914,0.69,0.388,1.00271840261419e-26,"3","TMEM181"
"ASTE11",5.12691893471613e-31,0.808368700185613,0.538,0.281,1.00523499552979e-26,"3","ASTE1"
"C9orf66",5.15933270697182e-31,0.594755937718777,0.44,0.205,1.01159036385596e-26,"3","C9orf66"
"MFSD31",5.17548109115798e-31,0.521359814226946,0.589,0.316,1.01475657754335e-26,"3","MFSD3"
"ZDHHC131",5.19018592256742e-31,0.384133530109416,0.649,0.361,1.01763975383779e-26,"3","ZDHHC13"
"PSMD61",5.21485927614552e-31,0.779505702018169,0.452,0.21,1.02247745827385e-26,"3","PSMD6"
"TMBIM41",5.38037368965993e-31,0.715695678646925,0.591,0.318,1.05492986933162e-26,"3","TMBIM4"
"SUPT20H1",5.45045579758795e-31,0.488962467785225,0.581,0.309,1.06867086823307e-26,"3","SUPT20H"
"MKKS1",5.46893222254924e-31,0.439503611789468,0.667,0.37,1.07229354087523e-26,"3","MKKS"
"CCM21",5.6184082353681e-31,0.29478155209088,0.907,0.537,1.10160130270862e-26,"3","CCM2"
"RP11-195F19.291",5.65088837336754e-31,0.609490698366262,0.581,0.307,1.10796968336617e-26,"3","RP11-195F19.29"
"NPRL31",5.65689214647014e-31,0.271040545250856,0.744,0.418,1.1091468431584e-26,"3","NPRL3"
"EIF4EBP21",5.7050166204666e-31,0.433950030221318,0.631,0.347,1.11858260877489e-26,"3","EIF4EBP2"
"APOO",5.71832946962852e-31,0.263911290761334,0.665,0.367,1.12119285911006e-26,"3","APOO"
"ZNF1311",5.79027165601875e-31,0.322356299193044,0.96,0.583,1.1352985635956e-26,"3","ZNF131"
"RPLP21",5.84475209193918e-31,0.517568681823669,0.651,0.357,1.14598054266652e-26,"3","RPLP2"
"VPS4A",5.90008573389438e-31,0.320439335988054,0.649,0.357,1.15682980984467e-26,"3","VPS4A"
"NMNAT11",5.90065737114262e-31,0.594408620911576,0.685,0.379,1.15694189075993e-26,"3","NMNAT1"
"JOSD11",5.91922721630102e-31,0.519753615578367,0.599,0.324,1.16058288030014e-26,"3","JOSD1"
"PEF11",5.96592917944965e-31,0.668582304268549,0.633,0.338,1.16973973421469e-26,"3","PEF1"
"ZNF3971",5.99685826227822e-31,0.755235540903791,0.522,0.27,1.17580399948489e-26,"3","ZNF397"
"FEM1A1",6.08286863015223e-31,0.356921995127918,0.667,0.364,1.19266805231395e-26,"3","FEM1A"
"DXO1",6.10253809397154e-31,0.593062941348697,0.577,0.306,1.196524644085e-26,"3","DXO"
"SLC11A21",6.28916574535633e-31,0.507739261918803,0.633,0.353,1.23311672769202e-26,"3","SLC11A2"
"GFM21",6.41017792128539e-31,0.57537452773059,0.548,0.281,1.25684358502643e-26,"3","GFM2"
"GOSR21",6.59857459046491e-31,0.480751866955822,0.625,0.34,1.29378251995246e-26,"3","GOSR2"
"TMEM1071",6.63979712739485e-31,0.6003478050276,0.623,0.335,1.30186502276831e-26,"3","TMEM107"
"EVI2A1",6.84156915375203e-31,0.730443680292263,0.421,0.195,1.34142646397616e-26,"3","EVI2A"
"ELAC11",7.02191000431188e-31,0.884770303426284,0.476,0.229,1.37678589454543e-26,"3","ELAC1"
"UBE2S",7.10468858924364e-31,0.288797300110102,0.665,0.373,1.393016291693e-26,"3","UBE2S"
"SAC3D1",7.10808791343767e-31,0.274335637529687,0.587,0.308,1.39368279718772e-26,"3","SAC3D1"
"MAST21",7.11012221083044e-31,0.262050024506536,0.891,0.509,1.39408166187752e-26,"3","MAST2"
"ATP5G1",7.38843811738097e-31,0.272476306983079,0.675,0.375,1.44865106167489e-26,"3","ATP5G1"
"CYB561A31",7.45459074948776e-31,0.353986454483635,0.77,0.439,1.46162160825207e-26,"3","CYB561A3"
"HSD17B61",7.51416779312064e-31,0.536070256110995,0.639,0.347,1.47330287919716e-26,"3","HSD17B6"
"SLC27A51",7.60584053547737e-31,0.515354871447905,0.768,0.447,1.49127715379105e-26,"3","SLC27A5"
"MDH21",7.61109411726781e-31,0.450661340234651,0.623,0.341,1.4923072235727e-26,"3","MDH2"
"NDUFC2-KCTD14",7.62026442066531e-31,0.364468297717309,0.71,0.399,1.49410524495985e-26,"3","NDUFC2-KCTD14"
"ISY11",7.64344670878507e-31,0.756609355359023,0.575,0.301,1.49865059619149e-26,"3","ISY1"
"PAQR41",7.71340851023213e-31,0.36980062494586,0.671,0.364,1.51236800660121e-26,"3","PAQR4"
"ZUFSP1",7.77165959289273e-31,0.691437213048096,0.54,0.277,1.52378929637848e-26,"3","ZUFSP"
"CCP1101",8.01955143575612e-31,0.259769167407562,0.663,0.362,1.5723934500087e-26,"3","CCP110"
"ANKRD13C1",8.03051939229582e-31,0.293941321671935,0.69,0.39,1.57454393724744e-26,"3","ANKRD13C"
"SPSB21",8.11760261213294e-31,0.405118565068518,0.77,0.44,1.59161834416091e-26,"3","SPSB2"
